customer_id,Id,ActivityDate,TotalSteps, TotalDistance , TrackerDistance ,LoggedActivitiesDistance, VeryActiveDistance , ModeratelyActiveDistance , LightActiveDistance ,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalActiveMinutes,ActivityLevel,DaysOfTheWeek
7443,5553957443,5/11/16,4926, 3.22 , 3.22 ,0,0, -   , 3.22 ,0,0,0,195,628,1693,823,Not Active,Wednesday
7443,5553957443,5/12/16,3121, 2.04 , 2.04 ,0, 0.58 , 0.40 , 1.06 ,0,8,6,48,222,741,284,Not Active,Thursday
0313,5577150313,4/12/16,8135, 6.08 , 6.08 ,0, 3.60 , 0.38 , 2.10 ,0,86,16,140,728,3405,970,Not Active,Tuesday
0313,5577150313,4/13/16,5077, 3.79 , 3.79 ,0, 0.32 , 0.22 , 3.25 ,0,15,11,144,776,2551,946,Not Active,Wednesday
0313,5577150313,4/14/16,8596, 6.42 , 6.42 ,0, 3.33 , 0.31 , 2.78 ,0,118,30,176,662,4022,986,Not Active,Thursday
0313,5577150313,4/15/16,12087, 9.08 , 9.08 ,0, 3.92 , 1.60 , 3.56 ,0,115,54,199,695,4005,1063,Active,Friday
0313,5577150313,4/16/16,14269, 10.66 , 10.66 ,0, 6.64 , 1.28 , 2.73 ,0,184,56,158,472,4274,870,Not Active,Saturday
0313,5577150313,4/17/16,12231, 9.14 , 9.14 ,0, 5.98 , 0.83 , 2.32 ,0,200,37,159,525,4552,921,Not Active,Sunday
0313,5577150313,4/18/16,9893, 7.39 , 7.39 ,0, 4.86 , 0.72 , 1.82 ,0,114,32,130,623,3625,899,Not Active,Monday
0313,5577150313,4/19/16,12574, 9.42 , 9.42 ,0, 7.02 , 0.64 , 1.76 ,0,108,23,111,733,3501,975,Not Active,Tuesday
0313,5577150313,4/20/16,8330, 6.22 , 6.22 ,0, 4.12 , 0.34 , 1.76 ,0,87,16,113,773,3192,989,Not Active,Wednesday
0313,5577150313,4/21/16,10830, 8.09 , 8.09 ,0, 3.65 , 1.66 , 2.78 ,0,110,74,175,670,4018,1029,Active,Thursday
0313,5577150313,4/22/16,9172, 6.85 , 6.85 ,0, 2.42 , 0.79 , 3.30 ,0,62,30,200,823,3329,1115,Active,Friday
0313,5577150313,4/23/16,7638, 5.71 , 5.71 ,0, 1.21 , 0.36 , 4.14 ,0,24,24,223,627,3152,898,Not Active,Saturday
0313,5577150313,4/24/16,15764, 11.78 , 11.78 ,0, 7.65 , 2.15 , 1.98 ,0,210,65,141,425,4392,841,Not Active,Sunday
0313,5577150313,4/25/16,6393, 4.78 , 4.78 ,0, 1.35 , 0.67 , 2.76 ,0,61,38,214,743,3374,1056,Active,Monday
0313,5577150313,4/26/16,5325, 3.98 , 3.98 ,0, 0.85 , 0.65 , 2.47 ,0,38,32,181,759,3088,1010,Active,Tuesday
0313,5577150313,4/27/16,6805, 5.14 , 5.14 ,0, 1.81 , 0.40 , 2.93 ,0,63,16,190,773,3294,1042,Active,Wednesday
0313,5577150313,4/28/16,9841, 7.43 , 7.43 ,0, 3.25 , 1.17 , 3.01 ,0,99,51,141,692,3580,983,Not Active,Thursday
0313,5577150313,4/29/16,7924, 5.92 , 5.92 ,0, 2.84 , 0.61 , 2.47 ,0,97,36,165,739,3544,1037,Active,Friday
0313,5577150313,4/30/16,12363, 9.24 , 9.24 ,0, 5.83 , 0.79 , 2.61 ,0,207,45,163,621,4501,1036,Active,Saturday
0313,5577150313,5/1/16,13368, 9.99 , 9.99 ,0, 5.31 , 1.44 , 3.24 ,0,194,72,178,499,4546,943,Not Active,Sunday
0313,5577150313,5/2/16,7439, 5.56 , 5.56 ,0, 1.12 , 0.35 , 4.07 ,0,37,20,235,732,3014,1024,Active,Monday
0313,5577150313,5/3/16,11045, 8.25 , 8.25 ,0, 4.52 , 0.15 , 3.57 ,0,97,8,212,580,3795,897,Not Active,Tuesday
0313,5577150313,5/4/16,5206, 3.89 , 3.89 ,0, 1.56 , 0.25 , 2.08 ,0,25,9,141,631,2755,806,Not Active,Wednesday
0313,5577150313,5/5/16,7550, 5.64 , 5.64 ,0, 2.50 , 0.47 , 2.67 ,0,45,21,143,1153,3004,1362,Active,Thursday
0313,5577150313,5/6/16,4950, 3.70 , 3.70 ,0, 1.93 , 0.32 , 1.45 ,0,41,16,79,1304,2643,1440,Very Active,Friday
0313,5577150313,5/7/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1819,1440,Very Active,Saturday
0313,5577150313,5/8/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1819,1440,Very Active,Sunday
0313,5577150313,5/9/16,3421, 2.56 , 2.56 ,0, 1.43 , 0.14 , 0.99 ,0,34,11,70,1099,2489,1214,Active,Monday
0313,5577150313,5/10/16,8869, 6.65 , 6.65 ,0, 2.56 , 0.75 , 3.35 ,0,104,37,194,639,3841,974,Not Active,Tuesday
0313,5577150313,5/11/16,4038, 3.04 , 3.04 ,0, 1.83 , 0.30 , 0.89 ,0,45,15,63,257,1665,380,Not Active,Wednesday
6160,6117666160,4/12/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1496,1440,Very Active,Tuesday
6160,6117666160,4/13/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1496,1440,Very Active,Wednesday
6160,6117666160,4/14/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1496,1440,Very Active,Thursday
6160,6117666160,4/15/16,14019, 10.59 , 10.59 ,0,0, 0.28 , 10.30 ,0,0,6,513,921,2865,1440,Very Active,Friday
6160,6117666160,4/16/16,14450, 10.91 , 10.91 ,0, 0.58 , 0.85 , 9.48 ,0,7,15,518,502,2828,1042,Active,Saturday
6160,6117666160,4/17/16,7150, 5.40 , 5.40 ,0,0, -   , 5.40 ,0,0,0,312,702,2225,1014,Active,Sunday
6160,6117666160,4/18/16,5153, 3.91 , 3.91 ,0,0, -   , 3.89 ,0,0,0,241,759,2018,1000,Active,Monday
6160,6117666160,4/19/16,11135, 8.41 , 8.41 ,0,0, -   , 8.41 ,0,0,0,480,425,2606,905,Not Active,Tuesday
6160,6117666160,4/20/16,10449, 8.02 , 8.02 ,0, 2.03 , 0.48 , 5.52 ,0,26,10,349,587,2536,972,Not Active,Wednesday
6160,6117666160,4/21/16,19542, 15.01 , 15.01 ,0, 0.98 , 0.40 , 5.62 ,0,11,19,294,579,4900,903,Not Active,Thursday
6160,6117666160,4/22/16,8206, 6.20 , 6.20 ,0,0, -   , 6.20 ,0,0,0,402,413,2409,815,Not Active,Friday
6160,6117666160,4/23/16,11495, 8.68 , 8.68 ,0,0, -   , 8.68 ,0,0,0,512,468,2651,980,Not Active,Saturday
6160,6117666160,4/24/16,7623, 5.76 , 5.76 ,0,0, -   , 5.76 ,0,0,0,362,711,2305,1073,Active,Sunday
6160,6117666160,4/25/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1497,1440,Very Active,Monday
6160,6117666160,4/26/16,9543, 7.21 , 7.21 ,0,0, 0.34 , 6.87 ,0,0,7,352,1077,2450,1436,Very Active,Tuesday
6160,6117666160,4/27/16,9411, 7.11 , 7.11 ,0,0, -   , 7.11 ,0,0,0,458,417,2576,875,Not Active,Wednesday
6160,6117666160,4/28/16,3403, 2.60 , 2.60 ,0,0, -   , 2.60 ,0,0,0,141,758,1879,899,Not Active,Thursday
6160,6117666160,4/29/16,9592, 7.24 , 7.24 ,0,0, -   , 7.24 ,0,0,0,461,479,2560,940,Not Active,Friday
6160,6117666160,4/30/16,6987, 5.28 , 5.28 ,0,0, -   , 5.28 ,0,0,0,343,1040,2275,1383,Active,Saturday
6160,6117666160,5/1/16,8915, 6.73 , 6.73 ,0,0, -   , 6.73 ,0,0,0,397,525,2361,922,Not Active,Sunday
6160,6117666160,5/2/16,4933, 3.73 , 3.73 ,0,0, -   , 3.73 ,0,0,0,236,1204,2044,1440,Very Active,Monday
6160,6117666160,5/3/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1496,1440,Very Active,Tuesday
6160,6117666160,5/4/16,2997, 2.26 , 2.26 ,0,0, -   , 2.26 ,0,0,0,156,1279,1902,1435,Very Active,Wednesday
6160,6117666160,5/5/16,9799, 7.40 , 7.40 ,0,0, -   , 7.40 ,0,0,0,487,479,2636,966,Not Active,Thursday
6160,6117666160,5/6/16,3365, 2.68 , 2.68 ,0,0, -   , 2.68 ,0,0,0,133,673,1838,806,Not Active,Friday
6160,6117666160,5/7/16,7336, 5.54 , 5.54 ,0,0, -   , 5.54 ,0,0,0,412,456,2469,868,Not Active,Saturday
6160,6117666160,5/8/16,7328, 5.53 , 5.53 ,0,0, -   , 5.53 ,0,0,0,318,517,2250,835,Not Active,Sunday
6160,6117666160,5/9/16,4477, 3.38 , 3.38 ,0,0, -   , 3.38 ,0,0,0,197,125,1248,322,Not Active,Monday
5005,6290855005,4/12/16,4562, 3.45 , 3.45 ,0,0, -   , 3.45 ,0,0,0,199,1241,2560,1440,Very Active,Tuesday
5005,6290855005,4/13/16,7142, 5.40 , 5.40 ,0,0, -   , 5.39 ,0.01,0,0,350,1090,2905,1440,Very Active,Wednesday
5005,6290855005,4/14/16,7671, 5.80 , 5.80 ,0,0, -   , 5.77 ,0.029999999,0,0,363,1077,2952,1440,Very Active,Thursday
5005,6290855005,4/15/16,9501, 7.18 , 7.18 ,0,0, -   , 7.17 ,0.01,0,0,328,1112,2896,1440,Very Active,Friday
5005,6290855005,4/16/16,8301, 6.28 , 6.28 ,0,0, -   , 6.27 ,0.01,0,0,258,1182,2783,1440,Very Active,Saturday
5005,6290855005,4/17/16,7851, 5.94 , 5.94 ,0, 1.14 , 0.79 , 4.00 ,0,31,12,225,1172,3171,1440,Very Active,Sunday
5005,6290855005,4/18/16,6885, 5.21 , 5.21 ,0,0, -   , 5.19 ,0.02,0,0,271,1169,2766,1440,Very Active,Monday
5005,6290855005,4/19/16,7142, 5.40 , 5.40 ,0,0, -   , 5.39 ,0.01,0,0,321,1119,2839,1440,Very Active,Tuesday
5005,6290855005,4/20/16,6361, 4.81 , 4.81 ,0,0, -   , 4.80 ,0.01,0,0,258,1182,2701,1440,Very Active,Wednesday
5005,6290855005,4/21/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,2060,1440,Very Active,Thursday
5005,6290855005,4/22/16,6238, 4.72 , 4.72 ,0,0, -   , 4.72 ,0,0,0,302,1138,2796,1440,Very Active,Friday
5005,6290855005,4/23/16,0, -   , -   ,0,0, -   , -   ,0,33,0,0,1407,2664,1440,Very Active,Saturday
5005,6290855005,4/24/16,5896, 4.46 , 4.46 ,0,0, -   , 4.46 ,0,0,0,258,1182,2703,1440,Very Active,Sunday
5005,6290855005,4/25/16,7802, 5.90 , 5.90 ,0, 0.68 , 0.18 , 5.03 ,0.01,8,3,249,1180,2771,1440,Very Active,Monday
5005,6290855005,4/26/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,2060,1440,Very Active,Tuesday
5005,6290855005,4/27/16,5565, 4.21 , 4.21 ,0,0, -   , 4.18 ,0.029999999,0,0,287,1153,2743,1440,Very Active,Wednesday
5005,6290855005,4/28/16,5731, 4.33 , 4.33 ,0,0, -   , 4.33 ,0,0,0,255,1185,2687,1440,Very Active,Thursday
5005,6290855005,4/29/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,2060,1440,Very Active,Friday
5005,6290855005,4/30/16,6744, 5.10 , 5.10 ,0,0, -   , 5.09 ,0.01,0,0,324,1116,2843,1440,Very Active,Saturday
5005,6290855005,5/1/16,9837, 7.44 , 7.44 ,0, 0.66 , 2.75 , 4.00 ,0.02,8,95,282,1055,3327,1440,Very Active,Sunday
5005,6290855005,5/2/16,6781, 5.13 , 5.13 ,0,0, -   , 5.11 ,0.02,0,0,268,1172,2725,1440,Very Active,Monday
5005,6290855005,5/3/16,6047, 4.57 , 4.57 ,0,0, -   , 4.57 ,0,0,0,240,1200,2671,1440,Very Active,Tuesday
5005,6290855005,5/4/16,5832, 4.41 , 4.41 ,0,0, -   , 4.40 ,0.01,0,0,272,1168,2718,1440,Very Active,Wednesday
5005,6290855005,5/5/16,6339, 4.79 , 4.79 ,0,0, -   , 4.79 ,0,0,0,239,1201,2682,1440,Very Active,Thursday
5005,6290855005,5/6/16,6116, 4.62 , 4.62 ,0,0, -   , 4.59 ,0.029999999,0,0,305,1135,2806,1440,Very Active,Friday
5005,6290855005,5/7/16,5510, 4.17 , 4.17 ,0,0, -   , 4.16 ,0,0,0,227,1213,2613,1440,Very Active,Saturday
5005,6290855005,5/8/16,7706, 5.83 , 5.83 ,0,0, -   , 5.82 ,0,0,0,251,1189,2712,1440,Very Active,Sunday
5005,6290855005,5/9/16,6277, 4.75 , 4.75 ,0,0, -   , 4.73 ,0.02,0,0,264,800,2175,1064,Active,Monday
5005,6290855005,5/10/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,0,1440,Very Active,Tuesday
8955,6775888955,4/12/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1841,1440,Very Active,Tuesday
8955,6775888955,4/13/16,4053, 2.91 , 2.91 ,0, 1.11 , 0.58 , 1.22 ,0,17,18,85,1053,2400,1173,Active,Wednesday
8955,6775888955,4/14/16,5162, 3.70 , 3.70 ,0, 0.87 , 0.86 , 1.97 ,0,14,24,105,863,2507,1006,Active,Thursday
8955,6775888955,4/15/16,1282, 0.92 , 0.92 ,0,0, -   , 0.92 ,0,0,0,58,976,2127,1034,Active,Friday
8955,6775888955,4/16/16,4732, 3.39 , 3.39 ,0, 2.52 , 0.81 , 0.06 ,0,36,18,9,1377,2225,1440,Very Active,Saturday
8955,6775888955,4/17/16,2497, 1.79 , 1.79 ,0, 0.35 , 1.13 , 0.31 ,0,5,24,19,1392,2067,1440,Very Active,Sunday
8955,6775888955,4/18/16,8294, 5.95 , 5.95 ,0, 2.00 , 0.77 , 3.17 ,0,30,31,146,1233,2798,1440,Very Active,Monday
8955,6775888955,4/19/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1841,1440,Very Active,Tuesday
8955,6775888955,4/20/16,10771, 7.72 , 7.72 ,0, 3.77 , 1.74 , 2.22 ,0,70,113,178,1079,3727,1440,Very Active,Wednesday
8955,6775888955,4/21/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1841,1440,Very Active,Thursday
8955,6775888955,4/22/16,637, 0.46 , 0.46 ,0,0, -   , 0.46 ,0,0,0,20,1420,1922,1440,Very Active,Friday
8955,6775888955,4/23/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1841,1440,Very Active,Saturday
8955,6775888955,4/24/16,2153, 1.54 , 1.54 ,0, 0.77 , 0.62 , 0.15 ,0,11,18,11,1400,2053,1440,Very Active,Sunday
8955,6775888955,4/25/16,6474, 4.64 , 4.64 ,0, 2.27 , 0.46 , 1.90 ,0,33,13,92,1302,2484,1440,Very Active,Monday
8955,6775888955,4/26/16,7091, 5.27 , 5.27 ,1.959596038, 3.48 , 0.87 , 0.73 ,0,42,30,47,1321,2584,1440,Very Active,Tuesday
8955,6775888955,4/27/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1841,1440,Very Active,Wednesday
8955,6775888955,4/28/16,703, 0.50 , 0.50 ,0, 0.06 , 0.20 , 0.24 ,0,2,13,15,1410,1993,1440,Very Active,Thursday
8955,6775888955,4/29/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1841,1440,Very Active,Friday
8955,6775888955,4/30/16,2503, 1.79 , 1.79 ,0, 0.16 , 0.16 , 1.48 ,0,3,9,84,1344,2280,1440,Very Active,Saturday
8955,6775888955,5/1/16,2487, 1.78 , 1.78 ,0, 0.48 , 0.62 , 0.68 ,0,9,34,50,1347,2319,1440,Very Active,Sunday
8955,6775888955,5/2/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1841,1440,Very Active,Monday
8955,6775888955,5/3/16,9, 0.01 , 0.01 ,0,0, -   , 0.01 ,0,0,0,1,1439,1843,1440,Very Active,Tuesday
8955,6775888955,5/4/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1841,1440,Very Active,Wednesday
8955,6775888955,5/5/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1841,1440,Very Active,Thursday
8955,6775888955,5/6/16,4697, 3.37 , 3.37 ,0, 0.47 , 0.93 , 1.93 ,0,12,35,75,1318,2496,1440,Very Active,Friday
8955,6775888955,5/7/16,1967, 1.41 , 1.41 ,0, 0.13 , 0.24 , 1.05 ,0,2,5,49,551,1032,607,Not Active,Saturday
1067,6962181067,4/12/16,10199, 6.74 , 6.74 ,0, 3.40 , 0.83 , 2.51 ,0,50,14,189,796,1994,1049,Active,Tuesday
1067,6962181067,4/13/16,5652, 3.74 , 3.74 ,0, 0.57 , 1.21 , 1.96 ,0,8,24,142,548,1718,722,Not Active,Wednesday
1067,6962181067,4/14/16,1551, 1.03 , 1.03 ,0,0, -   , 1.03 ,0,0,0,86,862,1466,948,Not Active,Thursday
1067,6962181067,4/15/16,5563, 3.68 , 3.68 ,0,0, -   , 3.68 ,0,0,0,217,837,1756,1054,Active,Friday
1067,6962181067,4/16/16,13217, 8.74 , 8.74 ,0, 3.66 , 0.19 , 4.88 ,0,50,3,280,741,2173,1074,Active,Saturday
1067,6962181067,4/17/16,10145, 6.71 , 6.71 ,0, 0.33 , 0.68 , 5.69 ,0,5,13,295,634,2027,947,Not Active,Sunday
1067,6962181067,4/18/16,11404, 7.54 , 7.54 ,0, 0.83 , 2.39 , 4.32 ,0,13,42,238,689,2039,982,Not Active,Monday
1067,6962181067,4/19/16,10742, 7.10 , 7.10 ,0, 2.10 , 2.13 , 2.87 ,0,35,41,195,659,2046,930,Not Active,Tuesday
1067,6962181067,4/20/16,13928, 9.55 , 9.55 ,0, 4.28 , 0.19 , 5.09 ,0,48,4,297,639,2174,988,Not Active,Wednesday
1067,6962181067,4/21/16,11835, 9.71 , 7.88 ,4.081692219, 3.99 , 2.10 , 3.51 ,0.109999999,53,27,214,708,2179,1002,Active,Thursday
1067,6962181067,4/22/16,10725, 7.09 , 7.09 ,0, 1.77 , 1.55 , 3.77 ,0,30,33,240,659,2086,962,Not Active,Friday
1067,6962181067,4/23/16,20031, 13.24 , 13.24 ,0, 4.20 , 2.00 , 7.04 ,0,58,41,347,484,2571,930,Not Active,Saturday
1067,6962181067,4/24/16,5029, 3.32 , 3.32 ,0,0, -   , 3.32 ,0,0,0,199,720,1705,919,Not Active,Sunday
1067,6962181067,4/25/16,13239, 9.27 , 9.08 ,2.785175085, 3.02 , 1.68 , 4.46 ,0.100000001,35,31,282,637,2194,985,Not Active,Monday
1067,6962181067,4/26/16,10433, 6.90 , 6.90 ,0, 2.58 , 0.42 , 3.90 ,0,36,7,254,680,2012,977,Not Active,Tuesday
1067,6962181067,4/27/16,10320, 6.82 , 6.82 ,0, 0.55 , 2.02 , 4.25 ,0,7,38,279,697,2034,1021,Active,Wednesday
1067,6962181067,4/28/16,12627, 8.35 , 8.35 ,0, 2.51 , 0.24 , 5.59 ,0,38,8,288,621,2182,955,Not Active,Thursday
1067,6962181067,4/29/16,10762, 7.11 , 7.11 ,0, 0.82 , 0.48 , 5.81 ,0,12,15,369,645,2254,1041,Active,Friday
1067,6962181067,4/30/16,10081, 6.66 , 6.66 ,0, 2.24 , 0.76 , 3.67 ,0,32,16,237,731,2002,1016,Active,Saturday
1067,6962181067,5/1/16,5454, 3.61 , 3.61 ,0,0, -   , 3.61 ,0,0,0,215,722,1740,937,Not Active,Sunday
1067,6962181067,5/2/16,12912, 8.54 , 8.54 ,0, 1.20 , 2.00 , 5.34 ,0,18,39,313,655,2162,1025,Active,Monday
1067,6962181067,5/3/16,12109, 8.12 , 8.12 ,0, 1.74 , 2.04 , 4.33 ,0,21,36,267,654,2072,978,Not Active,Tuesday
1067,6962181067,5/4/16,10147, 6.71 , 6.71 ,0, 0.47 , 1.68 , 4.55 ,0,15,36,284,683,2086,1018,Active,Wednesday
1067,6962181067,5/5/16,10524, 6.96 , 6.96 ,0, 0.99 , 1.16 , 4.81 ,0,14,22,305,591,2066,932,Not Active,Thursday
1067,6962181067,5/6/16,5908, 3.91 , 3.91 ,0,0, -   , 3.91 ,0,0,0,299,717,1850,1016,Active,Friday
1067,6962181067,5/7/16,6815, 4.50 , 4.50 ,0,0, -   , 4.50 ,0,0,0,328,745,1947,1073,Active,Saturday
1067,6962181067,5/8/16,4188, 2.77 , 2.77 ,0,0, 0.52 , 2.25 ,0,0,14,151,709,1659,874,Not Active,Sunday
1067,6962181067,5/9/16,12342, 8.72 , 8.68 ,3.167821884, 3.90 , 1.18 , 3.65 ,0,43,21,231,607,2105,902,Not Active,Monday
1067,6962181067,5/10/16,15448, 10.21 , 10.21 ,0, 3.47 , 1.75 , 4.99 ,0,62,34,275,626,2361,997,Not Active,Tuesday
1067,6962181067,5/11/16,6722, 4.44 , 4.44 ,0, 1.49 , 0.31 , 2.65 ,0,24,7,199,709,1855,939,Not Active,Wednesday
1067,6962181067,5/12/16,3587, 2.37 , 2.37 ,0,0, 0.25 , 2.11 ,0,0,8,105,127,928,240,Not Active,Thursday
4171,7007744171,4/12/16,14172, 10.29 , 9.48 ,4.869782925, 4.50 , 0.38 , 5.41 ,0,53,8,355,1024,2937,1440,Very Active,Tuesday
4171,7007744171,4/13/16,12862, 9.65 , 8.60 ,4.851306915, 4.61 , 0.56 , 4.48 ,0,56,22,261,1101,2742,1440,Very Active,Wednesday
4171,7007744171,4/14/16,11179, 8.24 , 7.48 ,3.285414934, 2.95 , 0.34 , 4.96 ,0,34,6,304,1096,2668,1440,Very Active,Thursday
4171,7007744171,4/15/16,5273, 3.53 , 3.53 ,0,0, -   , 3.53 ,0,0,0,202,1238,2098,1440,Very Active,Friday
4171,7007744171,4/16/16,4631, 3.10 , 3.10 ,0,0, -   , 3.10 ,0,0,0,203,1155,2076,1358,Active,Saturday
4171,7007744171,4/17/16,8059, 5.39 , 5.39 ,0,0, -   , 5.39 ,0,0,0,305,1135,2383,1440,Very Active,Sunday
4171,7007744171,4/18/16,14816, 10.98 , 9.91 ,4.930550098, 3.79 , 2.12 , 5.05 ,0.02,48,31,284,1077,2832,1440,Very Active,Monday
4171,7007744171,4/19/16,14194, 10.48 , 9.50 ,4.94214201, 4.41 , 0.76 , 5.31 ,0,53,17,304,1066,2812,1440,Very Active,Tuesday
4171,7007744171,4/20/16,15566, 11.31 , 10.41 ,4.924840927, 4.79 , 0.67 , 5.86 ,0,60,33,347,1000,3096,1440,Very Active,Wednesday
4171,7007744171,4/21/16,13744, 9.19 , 9.19 ,0, 2.15 , 1.87 , 5.17 ,0,30,34,327,1049,2763,1440,Very Active,Thursday
4171,7007744171,4/22/16,15299, 10.24 , 10.24 ,0, 4.10 , 1.76 , 4.37 ,0,64,50,261,1065,2889,1440,Very Active,Friday
4171,7007744171,4/23/16,8093, 5.41 , 5.41 ,0, 0.13 , 1.13 , 4.15 ,0,2,25,223,1190,2284,1440,Very Active,Saturday
4171,7007744171,4/24/16,11085, 7.42 , 7.42 ,0,0, -   , 7.42 ,0,0,0,419,1021,2667,1440,Very Active,Sunday
4171,7007744171,4/25/16,18229, 13.34 , 12.20 ,4.861792088, 4.31 , 1.37 , 7.67 ,0,51,24,379,986,3055,1440,Very Active,Monday
4171,7007744171,4/26/16,15090, 10.10 , 10.10 ,0, 0.93 , 0.94 , 8.23 ,0,16,22,424,978,2939,1440,Very Active,Tuesday
4171,7007744171,4/27/16,13541, 10.22 , 9.06 ,4.885604858, 4.27 , 0.66 , 5.29 ,0,50,12,337,1041,2830,1440,Very Active,Wednesday
4171,7007744171,4/28/16,15128, 10.12 , 10.12 ,0, 1.09 , 0.77 , 8.26 ,0,16,16,401,1007,2836,1440,Very Active,Thursday
4171,7007744171,4/29/16,20067, 14.30 , 13.42 ,4.911146164, 4.31 , 2.05 , 7.95 ,0,55,42,382,961,3180,1440,Very Active,Friday
4171,7007744171,4/30/16,3761, 2.52 , 2.52 ,0,0, -   , 2.52 ,0,0,0,200,1240,2051,1440,Very Active,Saturday
4171,7007744171,5/1/16,5600, 3.75 , 3.75 ,0,0, -   , 3.75 ,0,0,0,237,1142,2225,1379,Active,Sunday
4171,7007744171,5/2/16,13041, 9.18 , 8.72 ,2.832325935, 4.64 , 0.70 , 3.83 ,0,64,14,250,1112,2642,1440,Very Active,Monday
4171,7007744171,5/3/16,14510, 10.87 , 9.71 ,4.912367821, 4.48 , 1.02 , 5.36 ,0,58,31,330,1021,2976,1440,Very Active,Tuesday
4171,7007744171,5/4/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1557,1440,Very Active,Wednesday
4171,7007744171,5/5/16,15010, 11.10 , 10.04 ,4.878232002, 4.33 , 1.29 , 5.48 ,0,53,23,317,1047,2933,1440,Very Active,Thursday
4171,7007744171,5/6/16,11459, 7.67 , 7.67 ,0, 3.00 , 0.81 , 3.86 ,0,44,13,247,1136,2553,1440,Very Active,Friday
4171,7007744171,5/7/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,111,120,111,Not Active,Saturday
1926,7086361926,4/12/16,11317, 8.41 , 8.41 ,0, 5.27 , 0.15 , 2.97 ,0,59,6,153,745,2772,963,Not Active,Tuesday
1926,7086361926,4/13/16,5813, 3.62 , 3.62 ,0, 0.56 , 0.21 , 2.84 ,0,31,26,155,744,2516,956,Not Active,Wednesday
1926,7086361926,4/14/16,9123, 6.12 , 6.12 ,0, 2.03 , 0.33 , 3.66 ,0,35,32,189,787,2734,1043,Active,Thursday
1926,7086361926,4/15/16,8585, 5.67 , 5.67 ,0, 2.04 , 1.11 , 2.53 ,0,30,21,139,864,2395,1054,Active,Friday
1926,7086361926,4/16/16,31, 0.01 , 0.01 ,0,0, -   , 0.01 ,0,0,0,3,1437,1635,1440,Very Active,Saturday
1926,7086361926,4/17/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1629,1440,Very Active,Sunday
1926,7086361926,4/18/16,9827, 6.71 , 6.71 ,0, 3.17 , 1.22 , 2.31 ,0,61,51,114,1136,2743,1362,Active,Monday
1926,7086361926,4/19/16,10688, 7.29 , 7.29 ,0, 3.53 , 1.23 , 2.51 ,0,67,69,124,671,2944,931,Not Active,Tuesday
1926,7086361926,4/20/16,14365, 10.64 , 10.64 ,0, 7.64 , 0.45 , 2.54 ,0,87,13,145,797,2997,1042,Active,Wednesday
1926,7086361926,4/21/16,9469, 6.18 , 6.18 ,0, 1.36 , 0.30 , 4.51 ,0,19,6,206,758,2463,989,Not Active,Thursday
1926,7086361926,4/22/16,9753, 6.53 , 6.53 ,0, 2.87 , 0.97 , 2.67 ,0,58,59,153,762,2846,1032,Active,Friday
1926,7086361926,4/23/16,2817, 1.81 , 1.81 ,0,0, -   , 1.80 ,0,0,0,90,1350,1965,1440,Very Active,Saturday
1926,7086361926,4/24/16,3520, 2.16 , 2.16 ,0,0, -   , 2.15 ,0,0,0,125,566,2049,691,Not Active,Sunday
1926,7086361926,4/25/16,10091, 6.82 , 6.82 ,0, 3.75 , 0.70 , 2.37 ,0,69,39,129,706,2752,943,Not Active,Monday
1926,7086361926,4/26/16,10387, 7.07 , 7.07 ,0, 4.16 , 0.77 , 2.12 ,0,70,33,132,726,2781,961,Not Active,Tuesday
1926,7086361926,4/27/16,11107, 8.34 , 8.34 ,0, 5.63 , 0.18 , 2.53 ,0,55,6,145,829,2693,1035,Active,Wednesday
1926,7086361926,4/28/16,11584, 7.80 , 7.80 ,0, 2.79 , 1.64 , 3.36 ,0,54,48,161,810,2862,1073,Active,Thursday
